Kind,Name,AvgLineComment,AvgLineCode,AltCountLineCode,AltCountLineComment,CountClassDerived,CountClassCoupled,CountDeclMethodAll,MaxInheritanceTree,PercentLackOfCohesion
Public Const Function,"NWindows::NFile::NFind::CFileInfoBase::IsReadOnly",,,1,0,,,,,
Public Const Function,"NWindows::NFile::NFind::CFileInfoBase::IsSparse",,,1,0,,,,,
Public Const Function,"NWindows::NFile::NFind::CFileInfoBase::IsSystem",,,1,0,,,,,
Public Const Function,"NWindows::NFile::NFind::CFileInfoBase::IsTemporary",,,1,0,,,,,
Private Const Function,"NWindows::NFile::NFind::CFileInfoBase::MatchesMask",,,1,0,,,,,
Public Function,"NWindows::NFile::NFind::CFileInfoBase::SetAsDir",,,1,0,,,,,
Class,"NWindows::NFile::NFind::CFindChangeNotification",0,3,41,0,0,2,7,0,14
Public Function,"NWindows::NFile::NFind::CFindChangeNotification::CFindChangeNotification",,,1,0,,,,,
Public Function,"NWindows::NFile::NFind::CFindChangeNotification::Close",,,9,0,,,,,
Public Function,"NWindows::NFile::NFind::CFindChangeNotification::FindFirst",,,20,0,,,,,
Public Function,"NWindows::NFile::NFind::CFindChangeNotification::FindNext",,,1,0,,,,,
Public Const Function,"NWindows::NFile::NFind::CFindChangeNotification::IsHandleAllocated",,,1,0,,,,,
Public Function,"NWindows::NFile::NFind::CFindChangeNotification::operator void *",,,1,0,,,,,
Public Function,"NWindows::NFile::NFind::CFindChangeNotification::~CFindChangeNotification",,,1,0,,,,,
Class,"NWindows::NFile::NFind::CFindFile",0,14,96,1,0,3,7,0,85
Public Function,"NWindows::NFile::NFind::CFindFile::CFindFile",,,1,0,,,,,
Public Function,"NWindows::NFile::NFind::CFindFile::Close",,,12,0,,,,,
Public Function,"NWindows::NFile::NFind::CFindFile::FindFirst",,,46,1,,,,,
Public Function,"NWindows::NFile::NFind::CFindFile::FindNext",,,24,0,,,,,
Public Const Function,"NWindows::NFile::NFind::CFindFile::IsHandleAllocated",,,1,0,,,,,
Public Function,"NWindows::NFile::NFind::CFindFile::~CFindFile",,,1,0,,,,,
Static Function,"NWindows::NFile::NFind::ConvertWIN32_FIND_DATA_To_FileInfo",,,5,0,,,,,
Function,"NWindows::NFile::NFind::DoesDirExist",,,5,0,,,,,
Function,"NWindows::NFile::NFind::DoesFileExist",,,5,0,,,,,
Function,"NWindows::NFile::NFind::DoesFileOrDirExist",,,5,0,,,,,
Static Function,"NWindows::NFile::NFind::GetCurrentCodePage",,,1,0,,,,,
Function,"NWindows::NFile::NFind::MyGetLogicalDriveStrings",,,53,0,,,,,
Function,"NWindows::NFile::NFind::NAttributes::IsArchived",,,1,0,,,,,
Function,"NWindows::NFile::NFind::NAttributes::IsCompressed",,,1,0,,,,,
Function,"NWindows::NFile::NFind::NAttributes::IsDir",,,1,0,,,,,
Function,"NWindows::NFile::NFind::NAttributes::IsEncrypted",,,1,0,,,,,
Function,"NWindows::NFile::NFind::NAttributes::IsHidden",,,1,0,,,,,
Function,"NWindows::NFile::NFind::NAttributes::IsReadOnly",,,1,0,,,,,
Function,"NWindows::NFile::NFind::NAttributes::IsSystem",,,1,0,,,,,
Static Function,"NWindows::NFile::NFind::fillin_CFileInfo",,,31,4,,,,,
Static Function,"NWindows::NFile::NFind::fillin_CFileInfo",,,32,3,,,,,
Static Function,"NWindows::NFile::NFind::originalFilename",,,15,1,,,,,
Class,"NWindows::NFile::NIO::CFileBase",1,22,196,9,2,3,9,0,74
Public Function,"NWindows::NFile::NIO::CFileBase::CFileBase",,,1,0,,,,,
Public Virtual Function,"NWindows::NFile::NIO::CFileBase::Close",,,34,2,,,,,
Protected Function,"NWindows::NFile::NIO::CFileBase::Create",,,72,7,,,,,
Public Const Function,"NWindows::NFile::NIO::CFileBase::GetLength",,,25,0,,,,,
Public Function,"NWindows::NFile::NIO::CFileBase::Seek",,,35,0,,,,,
Public Function,"NWindows::NFile::NIO::CFileBase::Seek",,,4,0,,,,,
Public Virtual Function,"NWindows::NFile::NIO::CFileBase::~CFileBase",,,4,0,,,,,
Class,"NWindows::NFile::NIO::CInFile",0,10,62,3,0,0,19,1,0
Public Function,"NWindows::NFile::NIO::CInFile::Open",,,6,0,,,,,
Public Function,"NWindows::NFile::NIO::CInFile::Open",,,5,0,,,,,
Public Function,"NWindows::NFile::NIO::CInFile::OpenShared",,,3,1,,,,,
Public Function,"NWindows::NFile::NIO::CInFile::Read",,,36,0,,,,,
Public Function,"NWindows::NFile::NIO::CInFile::ReadPart",,,4,2,,,,,
Class,"NWindows::NFile::NIO::COutFile",0,9,105,5,0,0,24,1,0
Public Function,"NWindows::NFile::NIO::COutFile::Create",,,4,0,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::CreateAlways",,,4,2,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::Open",,,6,0,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::Open",,,5,0,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::SetEndOfFile",,,15,0,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::SetLength",,,9,0,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::SetMTime",,,4,0,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::SetTime",,,22,1,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::Write",,,18,0,,,,,
Public Function,"NWindows::NFile::NIO::COutFile::WritePart",,,4,2,,,,,
Static Function,"NWindows::NFile::NIO::GetCreationDisposition",,,2,0,,,,,
Static Function,"NWindows::NFile::NName::AreThereDotsFolders",,,16,0,,,,,
Function,"NWindows::NFile::NName::FindSepar",,,11,0,,,,,
Function,"NWindows::NFile::NName::FindSepar",,,11,0,,,,,
Static Function,"NWindows::NFile::NName::GetCurDir",,,18,0,,,,,
Function,"NWindows::NFile::NName::GetFullPath",,,78,14,,,,,
Function,"NWindows::NFile::NName::GetFullPath",,,4,0,,,,,
Function,"NWindows::NFile::NName::GetRootPrefixSize",,,8,0,,,,,
Function,"NWindows::NFile::NName::GetRootPrefixSize",,,8,0,,,,,
Static Function,"NWindows::NFile::NName::GetRootPrefixSize_Of_NetworkPath",,,10,1,,,,,
Static Function,"NWindows::NFile::NName::GetRootPrefixSize_Of_NetworkPath",,,10,1,,,,,
Static Function,"NWindows::NFile::NName::GetRootPrefixSize_Of_SimplePath",,,9,0,,,,,
Static Function,"NWindows::NFile::NName::GetRootPrefixSize_Of_SimplePath",,,9,0,,,,,
Static Function,"NWindows::NFile::NName::GetRootPrefixSize_Of_SuperPath",,,12,1,,,,,
Static Function,"NWindows::NFile::NName::GetRootPrefixSize_Of_SuperPath",,,12,1,,,,,
Function,"NWindows::NFile::NName::IsAbsolutePath",,,4,0,,,,,
Function,"NWindows::NFile::NName::IsDevicePath",,,19,9,,,,,
Function,"NWindows::NFile::NName::IsDrivePath",,,1,0,,,,,
Function,"NWindows::NFile::NName::IsDrivePath",,,1,0,,,,,
Function,"NWindows::NFile::NName::IsSuperOrDevicePath",,,1,0,,,,,
Function,"NWindows::NFile::NName::IsSuperOrDevicePath",,,1,0,,,,,
Function,"NWindows::NFile::NName::IsSuperPath",,,1,0,,,,,
Function,"NWindows::NFile::NName::IsSuperPath",,,1,0,,,,,
Function,"NWindows::NFile::NName::IsSuperUncPath",,,1,0,,,,,
Function,"NWindows::NFile::NName::NormalizeDirPathPrefix",,,7,0,,,,,
Function,"NWindows::NFile::NName::NormalizeDirPathPrefix",,,7,0,,,,,
Static Function,"NWindows::NFile::NName::ResolveDotsFolders",,,56,0,,,,,
Class,"NWindows::NRegistry::CKey",0,10,274,10,0,3,30,0,90
Public Function,"NWindows::NRegistry::CKey::CKey",,,1,0,,,,,
Public Function,"NWindows::NRegistry::CKey::Close",,,10,0,,,,,
Public Function,"NWindows::NRegistry::CKey::Create",,,13,0,,,,,
Public Function,"NWindows::NRegistry::CKey::DeleteValue",,,7,0,,,,,
Public Function,"NWindows::NRegistry::CKey::EnumKeys",,,18,2,,,,,
Public Function,"NWindows::NRegistry::CKey::GetValue_IfOk",,,8,0,,,,,
Public Function,"NWindows::NRegistry::CKey::GetValue_IfOk",,,8,0,,,,,
Public Function,"NWindows::NRegistry::CKey::GetValue_Strings",,,26,0,,,,,
Public Function,"NWindows::NRegistry::CKey::Open",,,13,0,,,,,
Public Function,"NWindows::NRegistry::CKey::QueryValue",,,11,0,,,,,
Public Function,"NWindows::NRegistry::CKey::QueryValue",,,10,0,,,,,
Public Function,"NWindows::NRegistry::CKey::QueryValue",,,7,0,,,,,
Public Function,"NWindows::NRegistry::CKey::QueryValue",,,11,0,,,,,
Public Function,"NWindows::NRegistry::CKey::QueryValue",,,22,0,,,,,
Public Function,"NWindows::NRegistry::CKey::RecurseDeleteKey",,,7,0,,,,,
Public Function,"NWindows::NRegistry::CKey::SetValue",,,7,0,,,,,
Public Function,"NWindows::NRegistry::CKey::SetValue",,,7,0,,,,,
Public Function,"NWindows::NRegistry::CKey::SetValue",,,12,5,,,,,
Public Function,"NWindows::NRegistry::CKey::SetValue",,,7,0,,,,,
Public Function,"NWindows::NRegistry::CKey::SetValue_Strings",,,16,0,,,,,
Public Const Function,"NWindows::NRegistry::CKey::operator HKEY__ *",,,1,0,,,,,
Public Function,"NWindows::NRegistry::CKey::~CKey",,,1,0,,,,,
Static Function,"NWindows::NRegistry::configAddRef",,,8,0,,,,,
Static Function,"NWindows::NRegistry::configSubRef",,,13,0,,,,,
Function,"NWindows::NShell::BrowseForFolder",,,14,1,,,,,
Class,"NWindows::NSynchronization::CAutoResetEvent",0,5,14,0,0,0,18,1,0
Public Function,"NWindows::NSynchronization::CAutoResetEvent::Create",,,4,0,,,,,
Public Function,"NWindows::NSynchronization::CAutoResetEvent::CreateIfNotCreated",,,6,0,,,,,
Class,"NWindows::NSynchronization::CAutoResetEventWFMO",0,3,11,0,0,1,25,2,0
Public Function,"NWindows::NSynchronization::CAutoResetEventWFMO::Create",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CAutoResetEventWFMO::CreateIfNotCreated",,,6,0,,,,,
Class,"NWindows::NSynchronization::CBaseEvent",0,2,34,2,2,0,12,0,0
Public Function,"NWindows::NSynchronization::CBaseEvent::CBaseEvent",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::Close",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::Create",,,9,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::IsCreated",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::Lock",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::Open",,,7,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::Reset",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::Set",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::operator void *",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEvent::~CBaseEvent",,,1,0,,,,,
Class,"NWindows::NSynchronization::CBaseEventWFMO",0,3,36,0,2,1,18,1,70
Public Function,"NWindows::NSynchronization::CBaseEventWFMO::CBaseEventWFMO",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEventWFMO::Close",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEventWFMO::Create",,,7,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEventWFMO::IsCreated",,,1,0,,,,,
Public Virtual Function,"NWindows::NSynchronization::CBaseEventWFMO::IsSignaledAndUpdate",,,7,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEventWFMO::Reset",,,6,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEventWFMO::Set",,,6,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseEventWFMO::~CBaseEventWFMO",,,1,0,,,,,
Abstract Struct,"NWindows::NSynchronization::CBaseHandleWFMO",0,1,7,1,2,1,8,0,100
Public Function,"NWindows::NSynchronization::CBaseHandleWFMO::CBaseHandleWFMO",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CBaseHandleWFMO::operator void *",,,1,0,,,,,
Class,"NWindows::NSynchronization::CCriticalSection",0,1,9,0,0,0,9,1,0
Public Function,"NWindows::NSynchronization::CCriticalSection::CCriticalSection",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CCriticalSection::Enter",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CCriticalSection::Leave",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CCriticalSection::~CCriticalSection",,,1,0,,,,,
Class,"NWindows::NSynchronization::CCriticalSectionLock",0,1,8,0,0,1,7,1,33
Public Function,"NWindows::NSynchronization::CCriticalSectionLock::CCriticalSectionLock",,,1,0,,,,,
Private Function,"NWindows::NSynchronization::CCriticalSectionLock::Unlock",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CCriticalSectionLock::~CCriticalSectionLock",,,1,0,,,,,
Class,"NWindows::NSynchronization::CManualResetEvent",0,4,20,0,0,0,19,1,0
Public Function,"NWindows::NSynchronization::CManualResetEvent::Create",,,4,0,,,,,
Public Function,"NWindows::NSynchronization::CManualResetEvent::CreateIfNotCreated",,,6,0,,,,,
Public Function,"NWindows::NSynchronization::CManualResetEvent::CreateWithName",,,4,0,,,,,
Class,"NWindows::NSynchronization::CManualResetEventWFMO",0,1,5,0,0,1,24,2,0
Public Function,"NWindows::NSynchronization::CManualResetEventWFMO::Create",,,1,0,,,,,
Class,"NWindows::NSynchronization::CMutex",0,6,23,0,0,0,4,1,0
Public Function,"NWindows::NSynchronization::CMutex::Create",,,8,0,,,,,
Public Function,"NWindows::NSynchronization::CMutex::Open",,,7,0,,,,,
Public Function,"NWindows::NSynchronization::CMutex::Release",,,4,0,,,,,
Class,"NWindows::NSynchronization::CMutexLock",0,1,7,0,0,2,2,0,0
Public Function,"NWindows::NSynchronization::CMutexLock::CMutexLock",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CMutexLock::~CMutexLock",,,1,0,,,,,
Class,"NWindows::NSynchronization::CObject",0,2,6,0,1,0,1,0,0
Public Function,"NWindows::NSynchronization::CObject::Lock",,,2,0,,,,,
Class,"NWindows::NSynchronization::CSemaphore",0,1,18,0,0,0,13,1,0
Public Function,"NWindows::NSynchronization::CSemaphore::CSemaphore",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphore::Close",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphore::Create",,,4,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphore::Lock",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphore::Release",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphore::Release",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphore::operator void *",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphore::~CSemaphore",,,1,0,,,,,
Class,"NWindows::NSynchronization::CSemaphoreWFMO",0,6,36,0,0,1,16,1,56
Public Function,"NWindows::NSynchronization::CSemaphoreWFMO::CSemaphoreWFMO",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphoreWFMO::Close",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphoreWFMO::Create",,,8,0,,,,,
Public Virtual Function,"NWindows::NSynchronization::CSemaphoreWFMO::IsSignaledAndUpdate",,,7,0,,,,,
Public Function,"NWindows::NSynchronization::CSemaphoreWFMO::Release",,,13,0,,,,,
Class,"NWindows::NSynchronization::CSynchro",0,3,32,0,0,0,12,1,75
Public Function,"NWindows::NSynchronization::CSynchro::CSynchro",,,1,0,,,,,
Public Function,"NWindows::NSynchronization::CSynchro::Create",,,4,0,,,,,
Public Function,"NWindows::NSynchronization::CSynchro::Enter",,,3,0,,,,,
Public Function,"NWindows::NSynchronization::CSynchro::Leave",,,3,0,,,,,
Public Function,"NWindows::NSynchronization::CSynchro::LeaveAndSignal",,,4,0,,,,,
Public Function,"NWindows::NSynchronization::CSynchro::WaitCond",,,3,0,,,,,
Public Function,"NWindows::NSynchronization::CSynchro::~CSynchro",,,7,0,,,,,
Class,"NWindows::NSynchronization::Uncopyable",0,1,8,3,4,0,4,0,0
Protected Function,"NWindows::NSynchronization::Uncopyable::Uncopyable",,,1,0,,,,,
Protected Function,"NWindows::NSynchronization::Uncopyable::~Uncopyable",,,1,0,,,,,
Function,"NWindows::NSystem::GetNumberOfProcessors",,,3,0,,,,,
Function,"NWindows::NSystem::GetRamSize",,,61,9,,,,,
Function,"NWindows::NTime::DosTimeToFileTime",,,17,0,,,,,
Function,"NWindows::NTime::FileTimeToDosTime",,,63,0,,,,,
Function,"NWindows::NTime::FileTimeToUnixTime",,,18,0,,,,,
Function,"NWindows::NTime::FileTimeToUnixTime64",,,5,0,,,,,
Function,"NWindows::NTime::GetCurUtcFileTime",,,10,2,,,,,
Function,"NWindows::NTime::GetSecondsSince1601",,,19,0,,,,,
Function,"NWindows::NTime::UnixTime64ToFileTime",,,18,0,,,,,
Function,"NWindows::NTime::UnixTimeToFileTime",,,6,0,,,,,
Struct,"NWorkDir::CInfo",0,11,52,0,0,5,8,0,62
Public Function,"NWorkDir::CInfo::Load",,,28,0,,,,,
Public Const Function,"NWorkDir::CInfo::Save",,,9,0,,,,,
Public Function,"NWorkDir::CInfo::SetDefault",,,6,0,,,,,
Public Function,"NWorkDir::CInfo::SetForRemovableOnlyDefault",,,1,0,,,,,
File,"NcdDistanceCalculator.cpp",5,11,65,73,,,,,
File,"NcdDistanceCalculator.h",0,0,24,18,,,,,
Function,"NewFastaRecord",,,25,0,,,,,
File,"NewHandler.cpp",0,4,22,5,,,,,
File,"NewHandler.h",0,0,19,39,,,,,
Function,"NewickPrintBinaryTree",,,27,1,,,,,
Function,"NewickPrintBinaryTreeStr",,,41,3,,,,,
Function,"NewickPrintSubtree",,,16,1,,,,,
Function,"NewickPrintSubtreeStr",,,27,3,,,,,
Function,"NewickPrintTree",,,10,0,,,,,
Function,"NewickPrintTreeStr",,,14,0,,,,,
Function,"NewickPrintTrinaryTree",,,27,0,,,,,
Function,"NewickPrintTrinaryTreeStr",,,33,0,,,,,
Function,"NewtonRaphsonBrlen",,,294,36,,,,,
Static Function,"NextContext",,,11,0,,,,,
Static Function,"NextContext",,,8,0,,,,,
Function,"NextTaxonInPartition",,,27,0,,,,,
Function,"Next_Par",,,12,0,,,,,
File,"NexusFormatProcessor.cpp",5,22,79,31,,,,,
File,"NexusFormatProcessor.h",0,2,20,10,,,,,
Function,"NodeToNodeDistances",,,50,3,,,,,
Static Function,"NormalizeVals",,,9,0,,,,,
Static Function,"NormalizeVals",,,8,0,,,,,
Function,"NrSubTreeLevels",,,11,0,,,,,
File,"NsisDecode.cpp",1,67,215,4,,,,,
File,"NsisDecode.h",0,12,53,9,,,,,
File,"NsisHandler.cpp",10,138,570,37,,,,,
File,"NsisHandler.h",0,12,22,2,,,,,
File,"NsisIn.cpp",3,34,4897,704,,,,,
File,"NsisIn.h",1,99,341,37,,,,,
File,"NsisRegister.cpp",0,8,13,1,,,,,
File,"NtCheck.h",0,0,34,2,,,,,
File,"NtfsHandler.cpp",22,111,2106,381,,,,,
Function,"NucID",,,78,0,,,,,
File,"NullBatchCalculatorsAnalyzer.cpp",1,3,14,10,,,,,
File,"NullBatchCalculatorsAnalyzer.h",0,0,19,10,,,,,
Function,"NumActiveParts",,,9,0,,,,,
Function,"NumBits",,,15,0,,,,,
Function,"NumConstrainedTips",,,11,0,,,,,
Function,"NumCppEvents",,,9,0,,,,,
Function,"NumDatedTips",,,8,0,,,,,
Function,"NumInformativeHardConstraints",,,37,4,,,,,
Function,"NumNonExcludedChar",,,13,1,,,,,
Function,"NumStates",,,46,0,,,,,
Function,"NumberToString",,,6,0,,,,,
Function,"OLSext",,,20,0,,,,,
Function,"OLSint",,,18,0,,,,,
Class,"OSParameters",0,0,9,0,0,0,4,0,0
File,"OSParameters.h",0,0,13,9,,,,,
File,"OffsetStream.cpp",0,7,31,1,,,,,
File,"OffsetStream.h",0,15,18,1,,,,,
Function,"OnMenuCommand",,,94,40,,,,,
File,"OpenArchive.cpp",63,330,2570,513,,,,,
File,"OpenArchive.h",7,118,279,56,,,,,
Static Function,"OpenArchiveSpec",,,22,9,,,,,
Function,"OpenBinaryFileR",,,14,0,,,,,
File,"OpenCallback.cpp",0,14,109,3,,,,,
File,"OpenCallback.h",24,128,65,10,,,,,
File,"OpenCallbackConsole.cpp",0,11,72,21,,,,,
File,"OpenCallbackConsole.h",1,18,42,5,,,,,
Function,"OpenComptFiles",,,65,4,,,,,
Static Function,"OpenDefaultLang",,,31,15,,,,,
Function,"OpenFileFolderPlugin",,,82,22,,,,,
Function,"OpenFiles",,,14,0,,,,,
Static Function,"OpenMainKey",,,4,0,,,,,
Function,"OpenNewMBPrintFile",,,44,5,,,,,
Function,"OpenResult_GUI",,,62,0,,,,,
Function,"OpenSumtFiles",,,141,6,,,,,
Function,"OpenTextFileA",,,14,0,,,,,
Function,"OpenTextFileR",,,14,0,,,,,
Function,"OpenTextFileRQuait",,,13,0,,,,,
Function,"OpenTextFileW",,,14,0,,,,,
Function,"Openfile",,,9,0,,,,,
Function,"Opt_Dist_F",,,39,1,,,,,
Function,"OrderTips",,,64,4,,,,,
File,"OutBuffer.cpp",0,11,96,2,,,,,
File,"OutBuffer.h",0,16,51,1,,,,,
File,"OutMemStream.cpp",1,17,121,11,,,,,
File,"OutMemStream.h",0,49,64,9,,,,,
File,"OutStreamWithCRC.cpp",0,12,14,1,,,,,
File,"OutStreamWithCRC.h",0,57,30,1,,,,,
File,"OutStreamWithSha1.cpp",0,12,14,1,,,,,
File,"OutStreamWithSha1.h",0,53,29,1,,,,,
File,"OverwriteDialog.cpp",0,18,101,1,,,,,
File,"OverwriteDialog.h",0,26,58,1,,,,,
File,"OverwriteDialogRes.h",0,0,13,0,,,,,
File,"OverwriteDialog_rc.cpp",2,11,51,30,,,,,
Function,"PMat",,,8,0,,,,,
Function,"PMat_Empirical",,,48,4,,,,,
Function,"PMat_Zero_Br_Len",,,11,0,,,,,
Function,"PModelSymbolNatsLog",,,5,0,,,,,
Function,"PModelSymbolNatsTable",,,5,3,,,,,
Function,"PPC_Convert",,,28,0,,,,,
Static Function,"PROPVARIANT_to_DictSize",,,17,0,,,,,
Function,"PROPVARIANT_to_bool",,,10,0,,,,,
File,"PValueDistanceCalculator.cpp",2,8,37,18,,,,,
File,"PValueDistanceCalculator.h",0,0,20,9,,,,,
Function,"PairToProp",,,4,0,,,,,
File,"Panel.cpp",3,14,758,273,,,,,
File,"Panel.h",16,152,564,93,,,,,
File,"PanelCopy.cpp",3,28,256,39,,,,,
File,"PanelCrc.cpp",2,30,312,15,,,,,
File,"PanelFolderChange.cpp",3,23,656,73,,,,,
File,"PanelItemOpen.cpp",3,24,894,228,,,,,
File,"PanelItems.cpp",5,21,822,210,,,,,
File,"PanelListNotify.cpp",15,48,520,167,,,,,
File,"PanelMenu.cpp",8,32,630,144,,,,,
File,"PanelOperations.cpp",3,29,437,51,,,,,
File,"PanelSelect.cpp",1,25,264,34,,,,,
File,"PanelSort.cpp",3,21,204,55,,,,,
File,"PanelSplitFile.cpp",2,41,409,16,,,,,
File,"ParentFolder.h",0,0,91,0,,,,,
Static Function,"ParseAcl",,,19,33,,,,,
Static Function,"ParseAndAddPropertires",,,20,0,,,,,
Static Function,"ParseArcNameMode",,,9,0,,,,,
Static Function,"ParseArchiveCommand",,,21,0,,,,,
Function,"ParseArchiveCommand",,,14,0,,,,,
Function,"ParseCommand",,,182,35,,,,,
Function,"ParseComplexSize",,,29,0,,,,,
Function,"ParseListOfPositions",,,38,0,,,,,
Static Function,"ParseMapWithPaths",,,49,2,,,,,
